platillo,tiempo,tipo,banda,sabor,mult_max,alimento,nombre_visible,gramos,max_g,rol,seccion,nota,image_filename
Requesón con Fruta,Snack,suelto,medio,dulce,,Fresa rebanada,Fresas,80,250,principal,plato,,requeson-con-fruta.jpg
Queso Fresco en Cubos,Snack,suelto,medio,salado,,Queso fresco de cabra,Queso fresco de cabra,80,160,principal,plato,,queso-fresco-en-cubos.jpg
Edamames,Snack,suelto,medio,salado,,Edamame,Edamames,100,200,principal,plato,,edamames.jpg
Plátano con Crema de Cacahuate,Snack,suelto,medio,dulce,,Plátano,Plátano,120,180,principal,plato,,platano-con-crema-de-cacahuate.jpg
Plátano con Crema de Cacahuate,Snack,suelto,medio,dulce,,Mantequilla de cacahuate,Crema de cacahuate,20,30,fijo,plato,,platano-con-crema-de-cacahuate.jpg
Manzana con Crema de Cacahuate,Snack,suelto,medio,dulce,,Manzana,Manzana,150,220,principal,plato,,manzana-con-crema-de-cacahuate.jpg
Manzana con Crema de Cacahuate,Snack,suelto,medio,dulce,,Mantequilla de cacahuate,Crema de cacahuate,20,30,fijo,plato,,manzana-con-crema-de-cacahuate.jpg
Fresas con Chocolate Negro,Snack,suelto,medio,dulce,,Fresa rebanada,Fresas,150,250,principal,plato,,fresas-con-chocolate-negro.jpg
Fresas con Chocolate Negro,Snack,suelto,medio,dulce,,Chocolate amargo,Chocolate negro sin azúcar,20,,fijo,plato,,fresas-con-chocolate-negro.jpg
Yogurt con Fruta,Snack,suelto,medio,dulce,,"Yoghurt Oikos estilo griego sabor natural, sin azúcar y sin endulzar",Yogurt griego,150,300,principal,plato,,yogurt-con-fruta.jpg
Yogurt con Fruta,Snack,suelto,medio,dulce,,Fresa rebanada,Fruta picada,80,250,principal,plato,,yogurt-con-fruta.jpg
Dátiles con Nuez,Snack,suelto,medio,dulce,,Dátil seco,Dátiles,30,60,principal,plato,,datiles-con-nuez.jpg
Dátiles con Nuez,Snack,suelto,medio,dulce,,Nuez,Nueces,15,24,fijo,plato,,datiles-con-nuez.jpg
Zanahoria y Pepino con Hummus,Snack,suelto,medio,salado,,Zanahoria rallada cruda,Zanahoria en bastones,80,150,principal,plato,,zanahoria-y-pepino-con-hummus.jpg
Zanahoria y Pepino con Hummus,Snack,suelto,medio,salado,,Pepino con cáscara rebanado,Pepino en bastones,80,200,principal,plato,,zanahoria-y-pepino-con-hummus.jpg
Zanahoria y Pepino con Hummus,Snack,suelto,medio,salado,,Hummus,Hummus,60,120,principal,plato,,zanahoria-y-pepino-con-hummus.jpg
Yogurt Griego con Granola y Fruta,Snack,suelto,denso,dulce,,"Yoghurt Oikos estilo griego sabor natural, sin azúcar y sin endulzar",Yogurt griego,180,300,principal,plato,,yogurt-griego-con-granola-y-fruta.jpg
Yogurt Griego con Granola y Fruta,Snack,suelto,denso,dulce,,Granola estándar,Granola,30,70,principal,plato,,yogurt-griego-con-granola-y-fruta.jpg
Yogurt Griego con Granola y Fruta,Snack,suelto,denso,dulce,,Fresa rebanada,Fruta,80,250,principal,plato,,yogurt-griego-con-granola-y-fruta.jpg
Yogurt Griego con Granola y Fruta,Snack,suelto,denso,dulce,,Miel,Miel,7,,fijo,plato,,yogurt-griego-con-granola-y-fruta.jpg
Plátano con Crema de Cacahuate y Avena,Snack,suelto,denso,dulce,,Plátano,Plátano,120,180,principal,plato,,platano-con-crema-de-cacahuate-y-avena.jpg
Plátano con Crema de Cacahuate y Avena,Snack,suelto,denso,dulce,,Mantequilla de cacahuate,Crema de cacahuate,20,30,fijo,plato,,platano-con-crema-de-cacahuate-y-avena.jpg
Plátano con Crema de Cacahuate y Avena,Snack,suelto,denso,dulce,,Avena en hojuelas,Avena,30,120,principal,plato,,platano-con-crema-de-cacahuate-y-avena.jpg
Mix de Frutos Secos y Chocolate,Snack,suelto,denso,dulce,,Almendra,Almendras,15,45,principal,plato,,mix-de-frutos-secos-y-chocolate.jpg
Mix de Frutos Secos y Chocolate,Snack,suelto,denso,dulce,,Nuez,Nueces,10,45,principal,plato,,mix-de-frutos-secos-y-chocolate.jpg
Mix de Frutos Secos y Chocolate,Snack,suelto,denso,dulce,,Cacahuate,Cacahuates,15,60,principal,plato,,mix-de-frutos-secos-y-chocolate.jpg
Mix de Frutos Secos y Chocolate,Snack,suelto,denso,dulce,,Chocolate amargo,Chocolate negro sin azúcar,15,,fijo,plato,,mix-de-frutos-secos-y-chocolate.jpg
Pan Integral con Crema de Cacahuate y Plátano,Snack,suelto,denso,dulce,,Pan de caja integral,Pan integral,50,75,principal,plato,,pan-integral-con-crema-de-cacahuate-y-platano.jpg
Pan Integral con Crema de Cacahuate y Plátano,Snack,suelto,denso,dulce,,Mantequilla de cacahuate,Crema de cacahuate,20,30,fijo,plato,,pan-integral-con-crema-de-cacahuate-y-platano.jpg
Pan Integral con Crema de Cacahuate y Plátano,Snack,suelto,denso,dulce,,Plátano,Plátano,80,180,principal,plato,,pan-integral-con-crema-de-cacahuate-y-platano.jpg
Requesón con Nueces Miel y Fruta,Snack,suelto,denso,dulce,,Requesón promedio,Requesón,120,200,principal,plato,,requeson-con-nueces-miel-y-fruta.jpg
Requesón con Nueces Miel y Fruta,Snack,suelto,denso,dulce,,Nuez,Nueces,15,45,principal,plato,,requeson-con-nueces-miel-y-fruta.jpg
Requesón con Nueces Miel y Fruta,Snack,suelto,denso,dulce,,Fresa rebanada,Fruta,80,250,principal,plato,,requeson-con-nueces-miel-y-fruta.jpg
Requesón con Nueces Miel y Fruta,Snack,suelto,denso,dulce,,Miel,Miel,7,,fijo,plato,,requeson-con-nueces-miel-y-fruta.jpg
Chocolate Negro sin Azúcar,Snack,suelto,ligero,dulce,,Chocolate amargo,Chocolate negro sin azúcar,20,40,principal,plato,,chocolate-negro-sin-azucar.jpg
Cacao Nibs con Fruta,Snack,suelto,medio,dulce,,Fresa rebanada,Fruta,120,250,principal,plato,,cacao-nibs-con-fruta.jpg
Cacao Nibs con Fruta,Snack,suelto,medio,dulce,,Cacao nibs,Cacao nibs,10,,fijo,plato,PENDIENTE crear,cacao-nibs-con-fruta.jpg
Dátiles Rellenos de Crema de Cacahuate,Snack,suelto,medio,dulce,,Dátil seco,Dátiles,34,60,principal,plato,,datiles-rellenos-de-crema-de-cacahuate.jpg
Dátiles Rellenos de Crema de Cacahuate,Snack,suelto,medio,dulce,,Mantequilla de cacahuate,Crema de cacahuate,20,30,fijo,plato,,datiles-rellenos-de-crema-de-cacahuate.jpg
Dátiles Rellenos de Crema de Cacahuate,Snack,suelto,medio,dulce,,Sal,Pizca de sal de mar,1,,condimento,plato,,datiles-rellenos-de-crema-de-cacahuate.jpg
Galletas de Arroz con Crema de Cacahuate y Plátano,Snack,suelto,medio,dulce,,Galleta de arroz,Galletas de arroz,18,45,principal,plato,PENDIENTE crear (1 galleta 9g 35kcal),galletas-de-arroz-con-crema-de-cacahuate-y-platano.jpg
Galletas de Arroz con Crema de Cacahuate y Plátano,Snack,suelto,medio,dulce,,Mantequilla de cacahuate,Crema de cacahuate,20,30,fijo,plato,,galletas-de-arroz-con-crema-de-cacahuate-y-platano.jpg
Galletas de Arroz con Crema de Cacahuate y Plátano,Snack,suelto,medio,dulce,,Plátano,Plátano,80,180,principal,plato,,galletas-de-arroz-con-crema-de-cacahuate-y-platano.jpg
Carrot Fries al Horno con Chipotle,Snack,suelto,medio,salado,,Zanahoria rallada cruda,Zanahoria en bastones al horno,150,150,principal,plato,horneadas tipo papas,carrot-fries-al-horno-con-chipotle.jpg
Carrot Fries al Horno con Chipotle,Snack,suelto,medio,salado,,Aderezo Chipotle,Aderezo chipotle,25,,sub-receta,plato,,carrot-fries-al-horno-con-chipotle.jpg
Carrot Fries al Horno con Chipotle,Snack,suelto,medio,salado,,Aceite de oliva,Aceite de oliva,3,,fijo,plato,para hornear,carrot-fries-al-horno-con-chipotle.jpg
Carrot Fries al Horno con Chipotle,Snack,suelto,medio,salado,,Sal,Pizca de sal,1,,condimento,plato,,carrot-fries-al-horno-con-chipotle.jpg
Garbanzos Horneados Crujientes,Snack,suelto,medio,salado,,Garbanzo cocido,Garbanzos horneados,120,250,principal,plato,horneados hasta crujientes,garbanzos-horneados-crujientes.jpg
Garbanzos Horneados Crujientes,Snack,suelto,medio,salado,,Aceite de oliva,Aceite de oliva,5,,fijo,plato,,garbanzos-horneados-crujientes.jpg
Garbanzos Horneados Crujientes,Snack,suelto,medio,salado,,Paprika,Paprika,1,,condimento,plato,,garbanzos-horneados-crujientes.jpg
Garbanzos Horneados Crujientes,Snack,suelto,medio,salado,,Sal,Pizca de sal,1,,condimento,plato,,garbanzos-horneados-crujientes.jpg
Garbanzos Horneados Crujientes,Snack,suelto,medio,salado,,Pimienta,Pimienta,1,,condimento,plato,,garbanzos-horneados-crujientes.jpg
Frozen Yogurt Bites,Snack,suelto,medio,dulce,,"Yoghurt Oikos estilo griego sabor natural, sin azúcar y sin endulzar",Yogurt griego congelado,150,300,principal,plato,congelado en bolitas,frozen-yogurt-bites.jpg
Frozen Yogurt Bites,Snack,suelto,medio,dulce,,Frambuesa,Frambuesa,50,120,principal,plato,,frozen-yogurt-bites.jpg
Frozen Yogurt Bites,Snack,suelto,medio,dulce,,Miel,Miel,7,,fijo,plato,,frozen-yogurt-bites.jpg
Palomitas Naturales,Snack,suelto,ligero,salado,,Palomitas naturales,Palomitas naturales,25,45,principal,plato,hechas en olla o aire,palomitas-naturales.jpg
Rollitos de Jamón de Pavo con Queso,Snack,suelto,medio,salado,,Pechuga de pavo,Jamón de pechuga de pavo,63,180,principal,plato,,rollitos-de-jamon-de-pavo-con-queso.jpg
Rollitos de Jamón de Pavo con Queso,Snack,suelto,medio,salado,,Queso fresco de cabra,Queso fresco de cabra,60,160,principal,plato,en bastones para enrollar,rollitos-de-jamon-de-pavo-con-queso.jpg
Esquite Fit,Snack,suelto,medio,salado,,Elote amarillo desgranado cocido,Elote desgranado,120,180,principal,plato,con limón y chile,esquite-fit.jpg
Esquite Fit,Snack,suelto,medio,salado,,Limón,Limón,5,,condimento,plato,,esquite-fit.jpg
Esquite Fit,Snack,suelto,medio,salado,,Chile cayena en polvo,Chile en polvo,1,,condimento,plato,PENDIENTE crear,esquite-fit.jpg
Esquite Fit,Snack,suelto,medio,salado,,Sal,Pizca de sal,1,,condimento,plato,,esquite-fit.jpg
Manzana Horneada con Canela,Snack,suelto,ligero,dulce,,Manzana,Manzana,150,220,principal,plato,horneada,manzana-horneada-con-canela.jpg
Manzana Horneada con Canela,Snack,suelto,ligero,dulce,,Canela en polvo,Canela,2,,condimento,plato,,manzana-horneada-con-canela.jpg
Bowl Griego de Pollo,Cena,suelto,medio,salado,,Quinoa cocida,Quinoa cocida,150,350,principal,plato,,bowl-griego-de-pollo.jpg
Bowl Griego de Pollo,Cena,suelto,medio,salado,,Pechuga de pollo sin piel a la plancha,Pollo a la plancha,140,350,principal,plato,,bowl-griego-de-pollo.jpg
Bowl Griego de Pollo,Cena,suelto,medio,salado,,Verduras mixtas,"Verduras (pepino, jitomate cherry, cebolla morada)",140,,guarnicion,plato,,bowl-griego-de-pollo.jpg
Bowl Griego de Pollo,Cena,suelto,medio,salado,,Queso Feta,Queso feta,40,60,principal,plato,,bowl-griego-de-pollo.jpg
Bowl Griego de Pollo,Cena,suelto,medio,salado,,Aceituna negra sin hueso,Aceitunas negras,15,,fijo,plato,,bowl-griego-de-pollo.jpg
Bowl Griego de Pollo,Cena,suelto,medio,salado,,Tzatziki,Tzatziki,40,,sub-receta,plato,,bowl-griego-de-pollo.jpg
Bowl de Res y Hummus,Cena,suelto,medio,salado,,Quinoa cocida,Quinoa cocida,150,350,principal,plato,,bowl-de-res-y-hummus.jpg
Bowl de Res y Hummus,Cena,suelto,medio,salado,,Sirloin,Sirloin a la plancha,150,300,principal,plato,,bowl-de-res-y-hummus.jpg
Bowl de Res y Hummus,Cena,suelto,medio,salado,,Verduras mixtas,"Verduras (jitomate cherry, pimiento rojo, cebolla morada)",120,,guarnicion,plato,,bowl-de-res-y-hummus.jpg
Bowl de Res y Hummus,Cena,suelto,medio,salado,,Hummus,Hummus,50,75,principal,plato,,bowl-de-res-y-hummus.jpg
Bowl de Res y Hummus,Cena,suelto,medio,salado,,Aceite de oliva,Aceite de oliva,5,,fijo,plato,,bowl-de-res-y-hummus.jpg
Bowl de Camarón Mediterráneo,Cena,suelto,medio,salado,,Arroz cocido,Arroz blanco,150,450,principal,plato,,bowl-de-camaron-mediterraneo.jpg
Bowl de Camarón Mediterráneo,Cena,suelto,medio,salado,,Camarón cocido,Camarón cocido,150,320,principal,plato,,bowl-de-camaron-mediterraneo.jpg
Bowl de Camarón Mediterráneo,Cena,suelto,medio,salado,,Verduras mixtas,"Verduras (pepino, jitomate cherry, elote)",160,,guarnicion,plato,,bowl-de-camaron-mediterraneo.jpg
Bowl de Camarón Mediterráneo,Cena,suelto,medio,salado,,Aguacate Hass,Aguacate,50,94,principal,plato,,bowl-de-camaron-mediterraneo.jpg
Bowl de Camarón Mediterráneo,Cena,suelto,medio,salado,,Tzatziki,Tzatziki,40,,sub-receta,plato,,bowl-de-camaron-mediterraneo.jpg
Bowl de Pescado Blanco y Verdes,Cena,suelto,ligero,salado,,Arroz cocido,Arroz blanco,120,450,principal,plato,,bowl-de-pescado-blanco-y-verdes.jpg
Bowl de Pescado Blanco y Verdes,Cena,suelto,ligero,salado,,Filete de pescado,Pescado blanco a la plancha,160,350,principal,plato,,bowl-de-pescado-blanco-y-verdes.jpg
Bowl de Pescado Blanco y Verdes,Cena,suelto,ligero,salado,,Verduras mixtas,"Verduras (lechuga romana, espinaca, jitomate cherry, pimiento rojo)",160,,guarnicion,plato,,bowl-de-pescado-blanco-y-verdes.jpg
Bowl de Pescado Blanco y Verdes,Cena,suelto,ligero,salado,,Queso Feta,Queso feta,30,60,principal,plato,,bowl-de-pescado-blanco-y-verdes.jpg
Bowl de Pescado Blanco y Verdes,Cena,suelto,ligero,salado,,Aderezo de yogurt,Aderezo de yogurt,40,,fijo,plato,,bowl-de-pescado-blanco-y-verdes.jpg
Bowl de Res y Elote,Cena,suelto,medio,salado,,Arroz cocido,Arroz blanco,150,450,principal,plato,,bowl-de-res-y-elote.jpg
Bowl de Res y Elote,Cena,suelto,medio,salado,,Falda de res,Falda de res a la plancha,150,300,principal,plato,,bowl-de-res-y-elote.jpg
Bowl de Res y Elote,Cena,suelto,medio,salado,,Verduras mixtas,"Verduras (elote, jitomate, cebolla morada)",140,,guarnicion,plato,,bowl-de-res-y-elote.jpg
Bowl de Res y Elote,Cena,suelto,medio,salado,,Aguacate Hass,Aguacate,47,94,principal,plato,,bowl-de-res-y-elote.jpg
Bowl de Res y Elote,Cena,suelto,medio,salado,,Aderezo de yogurt,Aderezo de yogurt,40,,fijo,plato,,bowl-de-res-y-elote.jpg
Sopa de Lentejas,Cena,suelto,medio,salado,,Lenteja cocida,Lentejas cocidas,200,300,principal,plato,,sopa-de-lentejas.jpg
Sopa de Lentejas,Cena,suelto,medio,salado,,Caldo de pollo,Caldo de pollo,250,,principal,plato,,sopa-de-lentejas.jpg
Sopa de Lentejas,Cena,suelto,medio,salado,,Zanahoria picada cruda,Zanahoria,50,,guarnicion,plato,,sopa-de-lentejas.jpg
Sopa de Lentejas,Cena,suelto,medio,salado,,Verduras mixtas,"Verduras (jitomate, cebolla, apio)",100,,guarnicion,plato,,sopa-de-lentejas.jpg
Sopa de Lentejas,Cena,suelto,medio,salado,,Queso fresco de cabra,Queso fresco de cabra,40,160,principal,plato,,sopa-de-lentejas.jpg
Sopa de Lentejas,Cena,suelto,medio,salado,,Aguacate Hass,Aguacate,47,94,principal,plato,,sopa-de-lentejas.jpg
Sopa de Lentejas,Cena,suelto,medio,salado,,Aceite de oliva,Aceite de oliva,5,,fijo,plato,,sopa-de-lentejas.jpg
Sopa de Lentejas,Cena,suelto,medio,salado,,Ajo,Ajo,3,,condimento,plato,,sopa-de-lentejas.jpg
Sopa de Lentejas,Cena,suelto,medio,salado,,Sal,Pizca de sal,1,,condimento,plato,,sopa-de-lentejas.jpg
Minestrone,Cena,suelto,medio,salado,,Pasta de codito,Pasta cocida,60,400,principal,plato,,minestrone.jpg
Minestrone,Cena,suelto,medio,salado,,Alubia cocida (chica o grande),Alubias,120,250,principal,plato,,minestrone.jpg
Minestrone,Cena,suelto,medio,salado,,Caldo de pollo,Caldo de verduras,250,,principal,plato,,minestrone.jpg
Minestrone,Cena,suelto,medio,salado,,Puré de jitomate,Puré de jitomate,80,,principal,plato,,minestrone.jpg
Minestrone,Cena,suelto,medio,salado,,Zanahoria picada cruda,Zanahoria,50,,guarnicion,plato,,minestrone.jpg
Minestrone,Cena,suelto,medio,salado,,Verduras mixtas,"Verduras (calabacita, ejotes, apio, cebolla)",130,,guarnicion,plato,,minestrone.jpg
Minestrone,Cena,suelto,medio,salado,,Queso Parmesano rallado,Queso parmesano,18,,fijo,plato,,minestrone.jpg
Minestrone,Cena,suelto,medio,salado,,Aceite de oliva,Aceite de oliva,5,,fijo,plato,,minestrone.jpg
Minestrone,Cena,suelto,medio,salado,,Ajo,Ajo,3,,condimento,plato,,minestrone.jpg
Minestrone,Cena,suelto,medio,salado,,Sal,Pizca de sal,1,,condimento,plato,,minestrone.jpg
Caldo de Pollo con Verduras,Cena,suelto,ligero,salado,,Pechuga de pollo sin piel a la plancha,Pollo deshebrado,150,350,principal,plato,,caldo-de-pollo-con-verduras.jpg
Caldo de Pollo con Verduras,Cena,suelto,ligero,salado,,Caldo de pollo,Caldo de pollo,300,,principal,plato,,caldo-de-pollo-con-verduras.jpg
Caldo de Pollo con Verduras,Cena,suelto,ligero,salado,,Arroz cocido,Arroz blanco,80,450,principal,plato,,caldo-de-pollo-con-verduras.jpg
Caldo de Pollo con Verduras,Cena,suelto,ligero,salado,,Zanahoria picada cruda,Zanahoria,60,,guarnicion,plato,,caldo-de-pollo-con-verduras.jpg
Caldo de Pollo con Verduras,Cena,suelto,ligero,salado,,Papa cocida,Papa en cubos,80,400,principal,plato,,caldo-de-pollo-con-verduras.jpg
Caldo de Pollo con Verduras,Cena,suelto,ligero,salado,,Verduras mixtas,"Verduras (calabacita, apio, cebolla)",120,,guarnicion,plato,,caldo-de-pollo-con-verduras.jpg
Caldo de Pollo con Verduras,Cena,suelto,ligero,salado,,Aguacate Hass,Aguacate,47,94,principal,plato,,caldo-de-pollo-con-verduras.jpg
Caldo de Pollo con Verduras,Cena,suelto,ligero,salado,,Cilantro picado crudo,Cilantro,3,,condimento,plato,,caldo-de-pollo-con-verduras.jpg
Caldo de Pollo con Verduras,Cena,suelto,ligero,salado,,Limón,Limón,5,,condimento,plato,,caldo-de-pollo-con-verduras.jpg
Caldo de Pollo con Verduras,Cena,suelto,ligero,salado,,Sal,Pizca de sal,1,,condimento,plato,,caldo-de-pollo-con-verduras.jpg
Sopa de Fideo con Pollo,Cena,suelto,medio,salado,,Pechuga de pollo sin piel a la plancha,Pollo deshebrado,150,350,principal,plato,,sopa-de-fideo-con-pollo.jpg
Sopa de Fideo con Pollo,Cena,suelto,medio,salado,,Pasta cruda para sopa,Fideo,40,120,principal,plato,,sopa-de-fideo-con-pollo.jpg
Sopa de Fideo con Pollo,Cena,suelto,medio,salado,,Caldo de pollo,Caldo de pollo,280,,principal,plato,,sopa-de-fideo-con-pollo.jpg
Sopa de Fideo con Pollo,Cena,suelto,medio,salado,,Puré de jitomate,Puré de jitomate,80,,principal,plato,,sopa-de-fideo-con-pollo.jpg
Sopa de Fideo con Pollo,Cena,suelto,medio,salado,,Verduras mixtas,"Verduras (cebolla, apio)",60,,guarnicion,plato,,sopa-de-fideo-con-pollo.jpg
Sopa de Fideo con Pollo,Cena,suelto,medio,salado,,Queso fresco de cabra,Queso fresco de cabra,40,160,principal,plato,,sopa-de-fideo-con-pollo.jpg
Sopa de Fideo con Pollo,Cena,suelto,medio,salado,,Aguacate Hass,Aguacate,47,94,principal,plato,,sopa-de-fideo-con-pollo.jpg
Sopa de Fideo con Pollo,Cena,suelto,medio,salado,,Ajo,Ajo,3,,condimento,plato,,sopa-de-fideo-con-pollo.jpg
Sopa de Fideo con Pollo,Cena,suelto,medio,salado,,Sal,Pizca de sal,1,,condimento,plato,,sopa-de-fideo-con-pollo.jpg
Ensalada Cobb Fit,Cena,suelto,medio,salado,,Pechuga de pollo sin piel a la plancha,Pollo a la plancha,140,350,principal,plato,,ensalada-cobb-fit.jpg
Ensalada Cobb Fit,Cena,suelto,medio,salado,,Huevo entero fresco,Huevo cocido,100,300,principal,plato,,ensalada-cobb-fit.jpg
Ensalada Cobb Fit,Cena,suelto,medio,salado,,Verduras mixtas,"Verduras (lechuga romana, jitomate cherry, pepino)",150,,guarnicion,plato,,ensalada-cobb-fit.jpg
Ensalada Cobb Fit,Cena,suelto,medio,salado,,Elote amarillo desgranado cocido,Elote,50,,guarnicion,plato,,ensalada-cobb-fit.jpg
Ensalada Cobb Fit,Cena,suelto,medio,salado,,Aguacate Hass,Aguacate,62,94,principal,plato,,ensalada-cobb-fit.jpg
Ensalada Cobb Fit,Cena,suelto,medio,salado,,Queso Feta,Queso feta,30,60,principal,plato,,ensalada-cobb-fit.jpg
Ensalada Cobb Fit,Cena,suelto,medio,salado,,Aderezo de yogurt,Aderezo de yogurt,40,,fijo,plato,,ensalada-cobb-fit.jpg
Ensalada Cobb Fit,Cena,suelto,medio,salado,,Sal,Pizca de sal,1,,condimento,plato,,ensalada-cobb-fit.jpg
Ensalada Cobb Fit,Cena,suelto,medio,salado,,Pimienta,Pimienta,1,,condimento,plato,,ensalada-cobb-fit.jpg
Pasta Primavera con Pollo,Cena,suelto,medio,salado,,Pasta cocida,Pasta cocida,150,400,principal,plato,,pasta-primavera-con-pollo.jpg
Pasta Primavera con Pollo,Cena,suelto,medio,salado,,Pechuga de pollo sin piel a la plancha,Pollo a la plancha,140,350,principal,plato,,pasta-primavera-con-pollo.jpg
Pasta Primavera con Pollo,Cena,suelto,medio,salado,,Zanahoria picada cruda,Zanahoria,50,,guarnicion,plato,,pasta-primavera-con-pollo.jpg
Pasta Primavera con Pollo,Cena,suelto,medio,salado,,Verduras mixtas,"Verduras (calabacita, brócoli, pimiento, cebolla, jitomate cherry)",210,,guarnicion,plato,,pasta-primavera-con-pollo.jpg
Pasta Primavera con Pollo,Cena,suelto,medio,salado,,Queso Parmesano rallado,Queso parmesano,18,,fijo,plato,,pasta-primavera-con-pollo.jpg
Pasta Primavera con Pollo,Cena,suelto,medio,salado,,Aceite de oliva,Aceite de oliva,8,,fijo,plato,,pasta-primavera-con-pollo.jpg
Pasta Primavera con Pollo,Cena,suelto,medio,salado,,Ajo,Ajo,3,,condimento,plato,,pasta-primavera-con-pollo.jpg
Pasta Primavera con Pollo,Cena,suelto,medio,salado,,Albahaca molida,Albahaca,2,,condimento,plato,,pasta-primavera-con-pollo.jpg
Pasta Primavera con Pollo,Cena,suelto,medio,salado,,Sal,Pizca de sal,1,,condimento,plato,,pasta-primavera-con-pollo.jpg
"Bagel de Pavo, Queso de Cabra y Espinaca",Cena,suelto,medio,salado,,Bagel,Bagel,90,135,principal,plato,,bagel-de-pavo-queso-de-cabra-y-espinaca.jpg
"Bagel de Pavo, Queso de Cabra y Espinaca",Cena,suelto,medio,salado,,Pechuga de pavo,Pavo en rebanadas,90,180,principal,plato,,bagel-de-pavo-queso-de-cabra-y-espinaca.jpg
"Bagel de Pavo, Queso de Cabra y Espinaca",Cena,suelto,medio,salado,,Queso fresco de cabra,Queso fresco de cabra,60,160,principal,plato,,bagel-de-pavo-queso-de-cabra-y-espinaca.jpg
